,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
1053,84598,157.8,633.7,28.0,4.8,4.5,,8.0,8.0,4,1,0,Nam,Đ.Khánh Hội,P.4,Q.4,29.8,188.8,bán nhà hiện đại hẻm quận 4 - đang kinh doanh căn hộ dịch vụ thu nhập 130 triệu/ tháng,"Đ.Khánh Hội, P.4, Q.4, Hồ Chí Minh",0,1,0,0,1.0
1054,303260,142.2,114.4,15.23,8.29,5.0,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Thành Thái,P.14,Q.10,29.5,207.4,bán nhà 2 mặt hẻm xe tải p14 q10 - nhà không vướng lộ giới,"Đ.Thành Thái, P.14, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1055,336958,119.8,164.8,30.25,4.0,,25.0,3.0,3.0,2,0,0,T.Nam,Đ.Lãnh Binh Thăng,P.11,Q.11,29.5,246.2,bán nhà nguyên căn mặt tiền đường lớn quận 11,"Đ.Lãnh Binh Thăng, P.11, Q.11, Hồ Chí Minh",0,0,0,0,1.0
1056,260931,175.0,116.0,19.0,7.4,6.0,,1.0,1.0,0,0,0,T.Nam,Đ.Cách Mạng Tháng Tám,P.10,Q.3,29.5,168.5,"bán nhà hẻm 8m xe hơi, phường 10, quận 3","Đ.Cách Mạng Tháng Tám, P.10, Q.3, Hồ Chí Minh",0,0,0,0,1.0
1057,363917,136.0,669.38,11.57,10.9,,8.0,11.0,8.0,3,1,0,T.Nam,Đ.Phan Huy Chú,P.Bình Thọ,Q.Thủ Đức,29.5,216.9,chính chủ bán toà nhà đối diện trường đại học sư phạm kỹ thuật thành phố hồ chí minh.,"Đ.Phan Huy Chú, P.Bình Thọ, Q.Thủ Đức, Hồ Chí Minh",1,1,1,1,1.0
1058,416763,86.6,350.2,28.95,3.7,,25.0,6.0,5.0,4,0,0,Bắc,Đ.Bạch Đằng,P.15,Q.Bình Thạnh,29.5,340.6,bán nhà riêng quận bình thạnh - mặt tiền đường sầm uất - ngay ngã tư hàng xanh,"Đ.Bạch Đằng, P.15, Q.Bình Thạnh, Hồ Chí Minh",1,1,1,0,1.0
1059,109487,73.72,111.9,28.22,3.79,,20.0,1.0,1.0,1,0,0,T.Nam,Đ.Pasteur,P.8,Q.3,29.5,400.1,"nhà mặt tiền  phường 8 quận 3 mở văn phòng, kinh doanh.","Đ.Pasteur, P.8, Q.3, Hồ Chí Minh",0,0,0,0,1.0
1060,163608,335.2,130.0,28.0,12.0,5.5,,3.0,2.0,1,0,0,Đông,Đ.Trần Xuân Soạn,P.Tân Hưng,Q.7,29.5,88.0,bán nhà hẻm xe hơi 5.5m phường tân hưng quận 7,"Đ.Trần Xuân Soạn, P.Tân Hưng, Q.7, Hồ Chí Minh",1,0,0,1,1.0
1061,398556,143.5,151.7,16.47,8.0,5.0,,8.0,2.0,1,0,0,Đ.Nam,Đ.Cách Mạng Tháng Tám,P.13,Q.10,29.5,205.5,bán nhà nở hậu hẻm xe tải cmt8 p13 q10,"Đ.Cách Mạng Tháng Tám, P.13, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1062,305882,597.0,990.0,54.0,10.5,,20.0,8.0,6.0,1,0,0,Đông,Đ.Quốc Lộ 50,X.Phong Phú,H.Bình Chánh,29.5,49.4,bán nhà riêng mặt tiền đường xã phong phú huyện bình chánh,"Đ.Quốc Lộ 50, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,1.0
1063,414427,49.9,176.5,15.4,3.2,,20.0,6.0,3.0,3,0,0,T.Bắc,Đ.Nguyễn Trãi,P.2,Q.5,29.5,591.1,bán nhà mặt tiền đường chính phường 2 quận 5,"Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1064,238331,60.0,260.89,14.8,4.0,,12.0,8.0,8.0,3,0,1,Đ.Nam,Đ.Lương Nhữ Học,P.11,Q.5,29.5,491.6,bán nhà riêng trung tâm quận 5 - gần chợ kim biên,"Đ.Lương Nhữ Học, P.11, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1065,43621,97.2,191.3,13.65,7.32,,10.0,3.0,2.0,1,0,0,Đ.Nam,Đ.Nguyễn Văn Đậu,P.5,Q.Bình Thạnh,29.5,303.4,bán nhà quận bình thạnh - nhà mặt tiền đường - kinh doanh sầm uất,"Đ.Nguyễn Văn Đậu, P.5, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
1066,355949,654.1,324.4,49.3,4.99,,11.0,1.0,2.0,0,1,0,Đ.Nam,Đ.Ấp Chánh 1,X.Tân Xuân,H.Hóc Môn,29.43,44.9, bán nhà xưởng mặt tiền đường diện tích 654.1m2 tân xuân hóc môn,"Đ.Ấp Chánh 1, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",1,1,0,0,3.0
1067,260806,116.4,336.5,29.24,3.97,,12.0,3.0,5.0,3,0,1,Đông,Đ.Nguyễn Duy Trinh,P.Bình Trưng Tây,Q.2,29.1,249.9,"bán nhà mặt tiền đường xe hơi, phường bình trưng tây, tp thủ đức.","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",1,1,1,1,1.0
1068,361076,103.2,427.2,19.7,4.35,,12.5,6.0,4.0,2,1,1,Tây,Đ.Dương Tử Giang,P.14,Q.5,29.0,281.0,"bán nhà mặt tiền thiết kế đẹp quận 5 - sổ hồng riêng chính chủ, pháp lý minh bạch rõ ràng","Đ.Dương Tử Giang, P.14, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1069,385473,489.9,191.6,24.59,15.25,2.5,,23.0,22.0,0,1,0,T.Nam,Đ.Số 3,P.Long Thạnh Mỹ,Q.9,29.0,59.1,chính chủ bán nhà và dãy phòng trọ hẻm xe máy phường long thạnh mỹ- thành phố thủ đức,"Đ.Số 3, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1070,316726,162.0,800.0,17.0,8.15,3.5,,39.0,39.0,3,1,0,Đ.Nam,Đ.Nguyễn Trọng Tuyển,P.8,Q.Phú Nhuận,29.0,179.0,cần căn hộ dịch vụ hẻm xe hơi đường nguyễn trọng tuyển quận phú nhuận,"Đ.Nguyễn Trọng Tuyển, P.8, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,2.0
1071,413157,675.0,88.0,56.47,12.2,,8.0,,,0,0,0,Đ.Bắc,Đ.Thạnh Lộc 47,P.Thạnh Lộc,Q.12,29.0,42.9,bán lô đất 2 mặt tiền có sẵn  nhà cấp 4 phường thạnh lộc quận 12,"Đ.Thạnh Lộc 47, P.Thạnh Lộc, Q.12, Hồ Chí Minh",0,0,0,0,3.0
1072,409805,204.0,336.9,20.0,14.4,,12.0,16.0,16.0,1,0,0,Đ.Nam,Đ.Số 64,P.Tân Phong,Q.7,29.0,142.1,"bán dãy nhà trọ, mặt tiền đường số, p. tân phong, quận 7","Đ.Số 64, P.Tân Phong, Q.7, Hồ Chí Minh",1,1,1,0,1.0
1073,264819,938.1,,70.56,15.3,6.0,,,,0,0,0,T.Nam,Đ.Quốc lộ 1A,P.An Phú Đông,Q.12,29.0,30.9,bán đất hẻm xe tải quận 12- chỉ 3 phút ra công an phường an phú đông,"Đ.Quốc lộ 1A, P.An Phú Đông, Q.12, Hồ Chí Minh",1,1,0,1,3.0
1074,341147,145.8,216.6,32.65,3.1,,36.0,2.0,2.0,0,1,0,Tây,Đ.An Dương Vương,P.10,Q.6,29.0,198.9,nhà bán mặt tiền kinh doanh ngay chợ p10 q6 - 3.1 x 32.65m - nở hậu l 10.14m,"Đ.An Dương Vương, P.10, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1075,346684,47.0,196.92,13.42,4.6,,13.25,3.0,3.0,3,1,1,T.Bắc,Đ.Lê Thị Riêng,P.Bến Thành,Q.1,29.0,617.0,bán nhà nguyên căn mặt tiền phường bến thành quận 1,"Đ.Lê Thị Riêng, P.Bến Thành, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1076,390824,72.15,155.68,18.5,3.9,,20.0,,2.0,1,1,0,Bắc,Đ.Nguyễn Trãi,P.7,Q.5,29.0,401.9,"bán nhà riêng mặt tiền đường quận 5 - sổ hồng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Nguyễn Trãi, P.7, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1077,309103,101.4,320.7,19.7,4.6,,16.0,5.0,5.0,2,1,0,Bắc,Đ.Bãi Sậy,P.4,Q.6,29.0,285.9,bán nhà riêng quận 6- mặt tiền - gần chợ và bến xe,"Đ.Bãi Sậy, P.4, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1078,345770,150.0,188.7,19.0,8.0,8.0,10.0,4.0,4.0,1,0,0,T.Bắc,Đ.Nguyễn Kiệm,P.4,Q.Phú Nhuận,29.0,193.3,bán nhà hẻm xe tải đường nguyễn kiệm quận phú nhuận,"Đ.Nguyễn Kiệm, P.4, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,1.0
1079,195206,254.7,154.2,27.98,6.97,,15.0,2.0,2.0,0,0,0,,Đ.Nơ Trang Long,P.12,Q.Bình Thạnh,29.0,113.8,bán nhà riêng quận bình thạnh - sổ hồng chính chủ - mặt tiền đường sầm uất,"Đ.Nơ Trang Long, P.12, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
1080,304339,96.75,182.57,25.0,3.75,,25.0,4.0,3.0,1,1,0,Bắc,Đ.Nguyễn Chí Thanh,P.12,Q.5,29.0,299.7,"bán nhà quận 5 vị trí đắt địa ,nhà đẹp pháp lý an toàn , dọn vào ở ngay.","Đ.Nguyễn Chí Thanh, P.12, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1081,389456,76.0,324.4,20.7,3.7,,16.0,4.0,6.0,3,0,1,Nam,Đ.Phạm Hữu Chí,P.12,Q.5,29.0,381.5,bán nhà ngay trung tâm q5 - vừa ở vừa kinh doanh /cho thuê,"Đ.Phạm Hữu Chí, P.12, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1082,190260,110.0,325.0,11.0,10.0,,7.0,4.0,5.0,2,0,1,Đ.Nam,Đ.Trúc Đường,P.Thảo Điền,Q.2,29.0,263.6,"bán nhà nguyên căn 1 trệt 2 lầu, có sân thượng, căn góc 2 mặt tiền đường, phường thảo điền, quận 2.","Đ.Trúc Đường, P.Thảo Điền, Q.2, Hồ Chí Minh",0,0,1,1,1.0
1083,339501,552.1,,55.61,10.0,,12.0,,,0,0,0,Đ.Nam,Đ.Giác Đạo,X.Trung Chánh,H.Hóc Môn,29.0,52.5,"bán lô đất mặt tiền full thổ cư, trung chánh huyện hóc môn","Đ.Giác Đạo, X.Trung Chánh, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,3.0
1084,356269,1306.2,70.4,63.94,20.11,,30.0,1.0,1.0,0,0,0,T.Bắc,Đ.Mai Bá Hương,X.Lê Minh Xuân,H.Bình Chánh,29.0,22.2,bán nhà riên bình chánh - gần công viên và chợ,"Đ.Mai Bá Hương, X.Lê Minh Xuân, H.Bình Chánh, Hồ Chí Minh",1,1,1,0,1.0
1085,113885,95.5,265.0,19.0,4.05,,30.0,8.0,4.0,4,0,1,Đ.Nam,Đ.Ba Tháng Hai,P.12,Q.11,29.0,303.6,bán nhà mặt tiền trung tâm quận 11 - tiện kinh doanh - gần lotte mart đường lê đại hành,"Đ.Ba Tháng Hai, P.12, Q.11, Hồ Chí Minh",1,1,1,0,1.0
1086,352556,43.8,85.8,12.4,3.5,,20.0,4.0,3.0,2,0,0,T.Bắc,Đ.Nguyễn Trãi,P.2,Q.5,29.0,662.1,"bán nhà riêng ngay trung tâm quận 5 - sổ hồng riêng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1087,176304,64.0,256.0,16.0,4.0,,12.0,4.0,6.0,3,0,1,T.Bắc,Đ.Bàn Cờ,P.3,Q.3,28.7,448.4,"bán nhà mặt tiền, nhà mới, phường 3, quận 3 ","Đ.Bàn Cờ, P.3, Q.3, Hồ Chí Minh",1,1,0,0,1.0
1088,74887,358.3,194.3,35.98,9.68,,10.0,3.0,2.0,1,0,0,Đ.Bắc,Đ.Số 2,P.Tăng Nhơn Phú B,Q.9,28.7,80.1,"bán nhà 2 mặt tiền, phường tăng nhơn phú b - quận 9.","Đ.Số 2, P.Tăng Nhơn Phú B, Q.9, Hồ Chí Minh",0,1,1,0,1.0
1089,365410,141.4,472.2,34.0,4.0,,30.0,7.0,8.0,3,0,0,Bắc,Đ.Cộng Hòa,P.13,Q.Tân Bình,28.5,201.5,"bán nhà 4 tấm, mặt tiền kinh doanh, p.13, tân bình - ngay cầu vượt hoàng hoa thám","Đ.Cộng Hòa, P.13, Q.Tân Bình, Hồ Chí Minh",1,1,1,1,1.0
1090,269656,224.2,164.66,30.0,8.0,3.62,,16.0,17.0,1,0,0,Đ.Bắc,Đ.Xô Viết Nghệ Tĩnh,P.21,Q.Bình Thạnh,28.5,127.1,bán nhà hẻm vip xô viết nghệ tĩnh phường 26 bình thạnh.,"Đ.Xô Viết Nghệ Tĩnh, P.21, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
1091,312743,162.07,127.2,29.6,4.75,,15.0,2.0,2.0,1,0,0,T.Nam,Đ.Trường Sơn,P.15,Q.10,28.5,175.8,bán nhà mặt tiền khu cư xá bắc hải p15 q10 - mặt tiền kinh doanh đông đúc,"Đ.Trường Sơn, P.15, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1092,379452,128.29,299.27,31.0,4.0,,30.0,10.0,10.0,4,0,1,Nam,Đ.Hồng Bàng,P.16,Q.11,28.5,222.1,bán nhà riêng mặt tiền quận 11 - gần siêu thị,"Đ.Hồng Bàng, P.16, Q.11, Hồ Chí Minh",1,1,0,0,1.0
1094,376230,81.8,188.3,24.0,3.65,,15.0,5.0,1.0,1,0,1,T.Bắc,Đ.Nguyễn Trãi,P.2,Q.5,28.5,348.4,"bán nhà riêng ngay trung tâm quận 5 - sổ hồng riêng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Nguyễn Trãi, P.2, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1095,396019,117.1,406.7,21.6,5.2,,18.0,4.0,5.0,2,0,1,T.Bắc,Đ.Nguyễn Thái Sơn,P.4,Q.Gò Vấp,28.5,243.3,bán nhà mặt tiền đường quận gò vấp - thuận tiện kinh doanh buôn bán.,"Đ.Nguyễn Thái Sơn, P.4, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
1096,150766,90.6,287.7,20.63,6.46,,30.5,6.0,6.0,3,0,1,Tây,Đ.Minh Phụng,P.5,Q.6,28.5,314.5,bán nhà mặt tiền kinh doanh quận 6 - gân chợ bình tây,"Đ.Minh Phụng, P.5, Q.6, Hồ Chí Minh",1,1,1,0,1.0
1097,32516,167.5,323.0,17.5,10.0,,12.0,4.0,5.0,2,0,0,Bắc,Đ.Hồ Đắc Di,P.Tây Thạnh,Q.Tân Phú,28.5,170.1,"bán nhà quận tân phú mặt tiền đường, xây dựng kiên cố, thuận lợi kinh doanh","Đ.Hồ Đắc Di, P.Tây Thạnh, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
1098,142986,650.1,,44.94,15.27,,11.0,,,0,0,0,Nam,Đ.Bùi Công Trừng,X.Nhị Bình,H.Hóc Môn,28.0,43.0,"bán lô đất mặt tiền diện tích 650.1m2 nhị bình hóc môn, khu dân cư sầm uất.","Đ.Bùi Công Trừng, X.Nhị Bình, H.Hóc Môn, Hồ Chí Minh",0,0,0,0,3.0
1099,310961,119.0,,17.0,7.0,,16.0,,,0,0,0,Đ.Nam,Đ.Số 3,P.An Phú,Q.2,28.0,235.2,"bán lô đất vuông vức, đường 12m, phường an phú, quận 2.","Đ.Số 3, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,3.0
1100,167928,349.6,,29.4,7.03,5.0,,,,0,0,0,Đ.Nam,Đ.Bình Thới,P.11,Q.11,28.0,80.0,bán đất thổ cư quận 11 - hẻm xe tải - liền kề xoay lê đại hành,"Đ.Bình Thới, P.11, Q.11, Hồ Chí Minh",1,1,1,0,3.0
1101,131371,128.0,273.9,36.0,4.0,,20.0,4.0,4.0,2,1,0,Đ.Nam,Đ.Nguyễn Thị Nhỏ,P.16,Q.11,28.0,218.7,bán nhà quận 11 - mặt tiền đường - nhà đẹp dọn vào ở ngay,"Đ.Nguyễn Thị Nhỏ, P.16, Q.11, Hồ Chí Minh",1,1,0,0,1.0
1102,129493,119.0,306.0,25.0,4.6,,30.0,7.0,7.0,2,0,1,T.Nam,Đ.Huỳnh Tấn Phát,P.Tân Thuận Đông,Q.7,28.0,235.2,bán nhà mặt tiền phường tân thuận đông quận 7 ,"Đ.Huỳnh Tấn Phát, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1103,266941,220.6,329.5,25.13,11.0,,8.0,6.0,5.0,1,0,0,Đông,Đ.Số 28,P.Hiệp Bình Chánh,Q.Thủ Đức,28.0,126.9,"bán gấp 2 căn liền kề, sau lưng tttm gigamall, phường hiệp bình chánh, quận thủ đức","Đ.Số 28, P.Hiệp Bình Chánh, Q.Thủ Đức, Hồ Chí Minh",1,1,1,0,1.0
1104,197520,137.5,256.8,25.0,5.5,,14.0,6.0,5.0,2,0,1,Đ.Bắc,Đ.Số 81,P.Tân Quy,Q.7,28.0,203.6,"bán nhà mặt tiền đường số quận 7- nhà mới, thiết kế đẹp, sang trọng","Đ.Số 81, P.Tân Quy, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1105,400879,42.9,196.9,15.0,3.85,,30.8,6.0,3.0,4,0,1,Tây,Đ.Nguyễn Tri Phương,P.9,Q.10,28.0,652.6,bán nhà mặt tiền nguyễn tri phương q10 - khu ẩm thực đông đúc,"Đ.Nguyễn Tri Phương, P.9, Q.10, Hồ Chí Minh",1,1,0,0,1.0
1106,145978,67.0,353.0,10.0,7.0,8.5,15.0,11.0,11.0,4,0,1,T.Bắc,Đ.Nguyễn Trãi,P.Bến Thành,Q.1,28.0,417.9,"khách sạn hẻm xe hơi p. cầu ông lãnh, quận 1, thuận tiện kinh doanh, sổ hồng chính chủ!","Đ.Nguyễn Trãi, P.Bến Thành, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1107,405636,159.9,618.0,20.9,9.82,6.0,,4.0,5.0,1,0,1,Đ.Nam,Đ.Lê Quang Định,P.14,Q.Bình Thạnh,28.0,175.1,bán nhà riêng bình thạnh- gần siêu thị,"Đ.Lê Quang Định, P.14, Q.Bình Thạnh, Hồ Chí Minh",1,1,1,0,1.0
1108,388153,278.0,537.2,20.8,14.23,,12.0,4.0,3.0,3,1,0,Tây,Đ.Tô Hiệu,P.Tân Thới Hòa,Q.Tân Phú,28.0,100.7,"nhà bán mặt tiền đường - quận tân phú, khu dân cư đông đúc ","Đ.Tô Hiệu, P.Tân Thới Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
1109,390355,521.0,521.0,,,,,6.0,6.0,0,0,0,,Đ.Xa Lộ Hà Nội,P.An Phú,Q.2,28.0,53.7,bán 2 căn hộ thông nhau + sân vườn thuộc dự án cantavil premier,"Đ.Xa Lộ Hà Nội, P.An Phú, Q.2, Hồ Chí Minh",0,0,0,0,1.0
1110,75850,398.3,235.05,36.62,9.74,,10.7,5.0,4.0,0,0,0,T.Bắc,Đ.Số 6,P.Linh Tây,Q.Thủ Đức,28.0,70.2,"bán biệt thự mini mặt tiền đường số 6, phường linh tây, quận thủ đức. hướng tây bắc","Đ.Số 6, P.Linh Tây, Q.Thủ Đức, Hồ Chí Minh",1,1,1,0,1.0
1111,381593,101.8,422.4,14.1,7.0,6.0,,9.0,10.0,5,0,0,T.Bắc,Đ.Hồ Thị Kỷ,P.1,Q.10,28.0,275.0,bán 2 nhà đôi hẻm 6m hồ thị kỷ p1 q10 - nhà đẹp - khu kinh doanh sầm uất,"Đ.Hồ Thị Kỷ, P.1, Q.10, Hồ Chí Minh",0,0,0,0,1.0
1112,395624,65.3,343.8,12.5,5.7,,16.0,6.0,5.0,4,0,1,Tây,Đ.Dương Tử Giang,P.4,Q.11,28.0,428.7,bán nhà nở hậu căn góc hai mặt tiền kinh doanh quận 11 ,"Đ.Dương Tử Giang, P.4, Q.11, Hồ Chí Minh",1,1,0,0,1.0
1113,227379,122.5,122.5,20.22,6.0,,7.0,,1.0,0,0,0,Đ.Bắc,Đ.Nguyễn Ngọc Lộc,P.14,Q.10,28.0,228.5,bán nhà mặt tiền đường quận 10 - nở hậu - phía sau hẻm 3m thông thoáng - đang cho thuê 25 triệu/tháng,"Đ.Nguyễn Ngọc Lộc, P.14, Q.10, Hồ Chí Minh",1,1,1,1,1.0
1114,353952,124.8,360.0,16.0,9.6,4.0,,17.0,6.0,1,0,0,Đ.Bắc,Đ.Hoàng Văn Thụ,P.8,Q.Phú Nhuận,28.0,224.3,"bán nhà hẻm xe hơi, hoàng văn thụ, phường 8 quận phú nhuận","Đ.Hoàng Văn Thụ, P.8, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,1.0
1115,416255,101.5,240.3,31.8,5.25,,15.0,4.0,4.0,2,0,1,Đ.Nam,Đ.Bình Thới,P.10,Q.11,28.0,275.8,bán nhà mặt tiền đường nhựa - khu trung tâm quận 11 - thuận tiện kinh doanh đa ngành,"Đ.Bình Thới, P.10, Q.11, Hồ Chí Minh",0,0,0,0,1.0
1116,338789,260.8,166.5,15.66,15.81,,4.0,4.0,2.0,0,0,0,Đ.Nam,Đ.số 21,P.Bình Trưng Đông,Q.2,28.0,107.3,"bán lô đất mặt tiền đường số 21 ngay chợ tân lập kèm nhà, phường bình trưng đông, quận 2.","Đ.số 21, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",1,1,1,1,3.0
1117,353054,97.3,194.4,26.58,3.88,,16.0,3.0,4.0,2,1,1,T.Nam,Đ.Cao Văn Lầu,P.2,Q.6,28.0,287.7,bán nhà mặt tiền kinh doanh quận 6 - gần chợ,"Đ.Cao Văn Lầu, P.2, Q.6, Hồ Chí Minh",1,1,1,0,1.0
1118,349564,184.0,94.0,27.08,7.0,,35.0,4.0,2.0,0,0,0,Tây,Đ.An Dương Vương,P.10,Q.6,28.0,152.1,"bán nhà riêng quận 6- gần chợ, siêu thị và công viên","Đ.An Dương Vương, P.10, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1119,208071,92.5,164.3,18.7,4.95,,15.0,2.0,2.0,1,0,0,Đông,Đ.Vạn Kiếp,P.3,Q.Bình Thạnh,28.0,302.7,bán nhà mặt tiền đường quận bình thạnh - khu sầm uất,"Đ.Vạn Kiếp, P.3, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
1120,356980,83.3,289.0,23.61,3.9,,16.0,2.0,3.0,1,1,1,T.Nam,Đ.Cao Văn Lầu,P.2,Q.6,28.0,336.1,"nhà bán mtkd khu chợ lớn p2 q6 - 3.9 x24m - đúc lửng lầu sân thượng, 2pn 3wc","Đ.Cao Văn Lầu, P.2, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1121,269295,105.9,214.6,21.0,4.0,,10.0,,3.0,2,0,0,T.Bắc,Đ.Trần Đình Xu,P.Nguyễn Cư Trinh,Q.1,28.0,264.4,bán gấp nhà hẻm trần đình xu - trung tâm quận 1,"Đ.Trần Đình Xu, P.Nguyễn Cư Trinh, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1122,351932,85.1,221.7,20.25,4.2,,16.0,,3.0,2,0,0,Bắc,Đ.Trần Hưng Đạo,P.10,Q.5,28.0,329.0,bán nhà mặt tiền nguyên căn ngay trung tâm quận 5 - nhà trống mua vào kinh doanh ngay .,"Đ.Trần Hưng Đạo, P.10, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1123,137221,160.9,476.14,35.56,4.76,,7.0,22.0,23.0,3,1,1,T.Bắc,Đ.Số 13,P.Bình An,Q.2,28.0,174.0,"bán nhà 160m2 mặt tiền đường phường bình an, quận 2. nhà nhiều phòng cho thuê, thu nhập cao mỗi tháng.","Đ.Số 13, P.Bình An, Q.2, Hồ Chí Minh",1,1,1,1,1.0
1124,307602,141.8,163.1,27.0,10.0,,24.0,6.0,6.0,3,0,0,Nam,Đ.Hoà Bình,P.5,Q.11,28.0,197.4,bán nhà mặt tiền quận 11 - gần công viên đầm sen,"Đ.Hoà Bình, P.5, Q.11, Hồ Chí Minh",1,1,1,1,1.0
1125,89356,147.5,149.1,18.97,7.75,,12.0,4.0,2.0,2,0,1,T.Nam,Đ.Phú Thọ Hòa,P.Phú Thọ Hòa,Q.Tân Phú,28.0,189.8,bán nhà mặt tiền quận tân phú - thuận tiện kinh doanh.,"Đ.Phú Thọ Hòa, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,1,1,1.0
1126,136363,946.0,70.8,66.0,13.0,,20.0,,,0,0,0,T.Nam,Đ.Nguyễn Văn Tạo,X.Hiệp Phước,H.Nhà Bè,28.0,29.5,"bán nhà xưởng 2 mặt tiền, đường nguyễn văn tạo huyện nhà bè- diện tích rộng thích hợp xây kho xưởng hoặc nhà trọ","Đ.Nguyễn Văn Tạo, X.Hiệp Phước, H.Nhà Bè, Hồ Chí Minh",1,1,1,0,3.0
1127,409269,250.0,660.2,25.0,10.0,12.0,,15.0,15.0,3,0,0,Bắc,Đ.Trần thị Liền,X.Phước Kiển,H.Nhà Bè,28.0,112.0,"bán nhà 1 trệt, 3 lầu, xã phước kiển, huyện nhà bè","Đ.Trần thị Liền, X.Phước Kiển, H.Nhà Bè, Hồ Chí Minh",1,1,0,0,1.0
1128,396740,1925.0,,50.0,45.0,3.5,,9.0,9.0,0,0,0,Tây,Đ.Vườn Lài,P.An Phú Đông,Q.12,28.0,14.5,bán lô đất nông nghiệp hẻm xe hơi quận 12 - cách 310m ra cầu rạch gia,"Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh",1,1,1,1,3.0
1129,409285,255.0,255.0,26.17,10.0,,12.0,,1.0,0,0,0,Đông,Đ.Tân Thuận Nam,P.Phú Thuận,Q.7,28.0,109.8,"bán nhà riêng với diện tích lớn - ngay mặt tiền kinh doanh - khu dân cư tân thuận nam, phường phú thuận, quận 7","Đ.Tân Thuận Nam, P.Phú Thuận, Q.7, Hồ Chí Minh",1,1,1,0,1.0
1130,103316,174.6,175.3,28.86,5.37,,6.0,4.0,3.0,0,0,0,T.Bắc,Đ.Tôn Đản,P.15,Q.4,28.0,160.3,"bán nhà mặt tiền quận 4 - nhà khu dân cư, diện tích lớn, gần chợ 200 xóm chiếu","Đ.Tôn Đản, P.15, Q.4, Hồ Chí Minh",1,1,1,1,1.0
1131,346782,216.0,596.9,18.0,12.0,,12.0,4.0,4.0,2,0,0,Đ.Nam,Đ.Phạm Công Trứ,P.Thạnh Mỹ Lợi,Q.2,28.0,129.6,"bán nhà đẹp phường thạnh mỹ lợi, thành phố thủ đức. hướng đông nam.","Đ.Phạm Công Trứ, P.Thạnh Mỹ Lợi, Q.2, Hồ Chí Minh",0,0,1,1,1.0
