,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
1204,53404,219.1,179.4,24.9,3.19,,20.0,1.0,1.0,0,0,0,T.Bắc,Đ.Lê Văn Việt,P.Tăng Nhơn Phú B,Q.9,26.0,118.6,"bán nhà mặt tiền đường 30m, tăng nhơn phú b, quận 9. chính chủ sổ hồng riêng","Đ.Lê Văn Việt, P.Tăng Nhơn Phú B, Q.9, Hồ Chí Minh",1,1,1,0,1.0
1205,253370,46.54,223.5,11.78,3.95,,12.0,5.0,4.0,3,0,0,Đ.Nam,Đ.Lý Tự Trọng,P.Bến Thành,Q.1,26.0,558.6,bán nhà mặt tiền đường lý tự trọng tại trung tâm quận 1,"Đ.Lý Tự Trọng, P.Bến Thành, Q.1, Hồ Chí Minh",1,1,1,0,1.0
1206,135685,333.1,249.8,51.6,5.0,,15.0,2.0,2.0,1,0,0,Đ.Bắc,Đ.Lê Đức Thọ,P.17,Q.Gò Vấp,26.0,78.0,"bán nhà mặt tiền quận gò vấp - thuận tiện kinh doanh, buôn bán.","Đ.Lê Đức Thọ, P.17, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
1207,28476,97.6,194.4,25.06,3.06,,10.0,2.0,4.0,1,0,1,T.Bắc,Đ.Đặng Văn Ngữ,P.14,Q.Phú Nhuận,26.0,266.3,bán nhà mặt tiền đường kinh doanh sầm uất quận phú nhuận,"Đ.Đặng Văn Ngữ, P.14, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,1.0
1209,293768,100.2,190.16,23.8,4.2,,40.0,,2.0,1,1,0,,Đ.Hồng Bàng,P.11,Q.5,26.0,259.4,nhà mặt tiền hồng bàng quận 5 - gần công ty điện lực chợ lớn,"Đ.Hồng Bàng, P.11, Q.5, Hồ Chí Minh",0,0,0,0,1.0
1210,297102,77.7,175.0,20.0,4.1,,15.0,2.0,2.0,2,0,0,Đ.Bắc,Đ.Bàn Cờ,P.3,Q.3,26.0,334.6,bán nhà 2 mặt tiền đường phường 3 quận 3,"Đ.Bàn Cờ, P.3, Q.3, Hồ Chí Minh",0,0,0,0,1.0
1211,142489,459.1,587.7,44.65,10.5,10.0,,19.0,19.0,1,0,0,Đ.Nam,Đ.Hương Lộ 2,P.Bình Trị Đông A,Q.Bình Tân,26.0,56.6,bán dãy 2 kiot p. bình trị đông a- bình tân - gồm 19 kiot đang cho thuê 50 triệu/tháng,"Đ.Hương Lộ 2, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,1.0
1212,237431,300.8,228.4,29.42,8.53,,12.0,30.0,30.0,3,0,0,Tây,Đ.Quốc Lộ 50,X.Phong Phú,H.Bình Chánh,26.0,86.4,"bán nhà mặt tiền xã phong phú, huyện bình chánh - sổ hồng chính chủ - mặt tiền đường","Đ.Quốc Lộ 50, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,1.0
1213,299019,78.9,356.1,19.0,4.1,,25.0,6.0,6.0,4,0,1,Tây,Đ.Nguyễn Văn Luông,P.11,Q.6,26.0,329.5,bán nhà 4 lầu mặt tiền kinh doanh 16m gần ngã 4 hậu giang - nguyễn văn luông p12 q6 - 4.1x19m,"Đ.Nguyễn Văn Luông, P.11, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1214,112409,181.2,421.3,26.51,7.06,,3.0,6.0,6.0,3,0,1,Đ.Nam,Đ.Huỳnh Khương An,P.5,Q.Gò Vấp,26.0,143.4,nhà bán quận gò vấp - mặt tiền đường đông đúc - xây dựng kiên cố - khu trung tâm,"Đ.Huỳnh Khương An, P.5, Q.Gò Vấp, Hồ Chí Minh",1,1,1,0,1.0
1215,351240,65.2,417.2,16.6,4.1,,20.0,10.0,10.0,4,1,1,Nam,Đ.Bạch Vân,P.5,Q.5,26.0,398.7,"bán nhà riêng trung tâm quận 5 - xây dựng kiên cố,thuận tiện kinh doanh mua bán","Đ.Bạch Vân, P.5, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1217,90929,207.0,916.0,37.48,5.82,,12.0,5.0,5.0,4,0,0,T.Bắc,Đ.Khuông Việt,P.Phú Trung,Q.Tân Phú,26.0,125.6,bán nhà mặt tiền quận tân phú - thuận tiện kinh doanh.,"Đ.Khuông Việt, P.Phú Trung, Q.Tân Phú, Hồ Chí Minh",0,0,0,0,1.0
1219,333824,151.7,108.5,22.0,6.8,6.0,,,,0,0,0,Đông,Đ.Cù Lao,P.2,Q.Phú Nhuận,26.0,171.3,cần bán nhà hẻm xe tải đường cù lao quận phú nhuận,"Đ.Cù Lao, P.2, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1220,409146,61.8,181.84,23.4,0.8,,12.0,2.0,3.0,2,0,0,Đông,Đ.Phùng Hưng,P.13,Q.5,26.0,420.7,bán nhà 2 mặt tiền đường chính phường 13 quận 5,"Đ.Phùng Hưng, P.13, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1221,329505,95.2,269.5,27.1,3.9,,12.0,,4.0,3,0,0,Nam,Đ.Tăng Bạt Hổ,P.12,Q.5,26.0,273.1,"bán nhà riêng quận 5 - sổ hồng riêng chính chủ - pháp lý minh bạch, rõ ràng","Đ.Tăng Bạt Hổ, P.12, Q.5, Hồ Chí Minh",0,0,0,0,1.0
1222,389297,200.0,495.0,25.0,8.0,,8.0,5.0,5.0,2,0,0,T.Bắc,Đ.B2,P.Tây Thạnh,Q.Tân Phú,26.0,130.0,"bán nhà mặt tiền đường quận tân phú, khu an ninh","Đ.B2, P.Tây Thạnh, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,1.0
1224,132850,73.4,307.8,9.95,5.27,,21.02,4.0,5.0,2,1,1,Tây,Đ.Mai Xuân Thưởng,P.2,Q.6,26.0,354.2,bán nhà mặt tiền kinh doanh quận 6 - nở hậu - gần chợ lớn,"Đ.Mai Xuân Thưởng, P.2, Q.6, Hồ Chí Minh",1,0,1,0,1.0
1225,339439,126.0,288.12,18.0,7.0,,12.0,4.0,5.0,2,0,1,T.Bắc,Đ.Lương Định Của,P.An Phú,Q.2,26.0,206.3,"cần bán nhà mặt tiền đường 8m phường an phú, thành phố thủ đức - hướng tây bắc","Đ.Lương Định Của, P.An Phú, Q.2, Hồ Chí Minh",0,0,1,1,1.0
1226,334459,396.0,970.2,24.25,16.0,,8.0,43.0,43.0,2,0,0,Tây,Đ.Nguyễn Ngọc Cung,P.16,Q.8,26.0,65.6,"bán nhà 2 căn liền kề ,phường 16 ,quận 8","Đ.Nguyễn Ngọc Cung, P.16, Q.8, Hồ Chí Minh",1,1,0,0,1.0
1227,405042,142.6,383.0,17.5,8.0,,10.0,8.0,9.0,2,1,0,T.Nam,Đ.Lô B Cư xá phú lâm D,P.10,Q.6,26.0,182.3,"bán 2 căn liền kề nhà mặt tiền cư xá phú lâm d, lý chiêu hoàng, phường 10, quận 6.","Đ.Lô B Cư xá phú lâm D, P.10, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1228,355053,71.2,202.8,19.4,3.7,,12.0,6.0,6.0,2,1,0,Đông,Đ.Phó Cơ Điều,P.12,Q.5,25.9,363.7,bán nhà riêng mặt tiền đường ngay trung tâm quận 5 - gần tttm garder mall,"Đ.Phó Cơ Điều, P.12, Q.5, Hồ Chí Minh",0,0,0,0,1.0
1230,346485,204.5,352.8,20.57,8.69,5.0,,4.0,4.0,4,0,0,Nam,Đ.Lê Quang Định,P.11,Q.Bình Thạnh,25.8,126.1,bán biệt thự phong cách châu âu giữa lòng bình thạnh,"Đ.Lê Quang Định, P.11, Q.Bình Thạnh, Hồ Chí Minh",1,0,0,0,1.0
1233,382386,135.5,330.67,28.0,6.4,,12.0,6.0,2.0,2,0,0,Nam,Đ.Phạm Hữu Lầu,P.Phú Mỹ,Q.7,25.5,188.1,bán nhà 1 trệt 2 lầu có áp mái mặt tiền đường phường phú mỹ quận 7 ,"Đ.Phạm Hữu Lầu, P.Phú Mỹ, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1234,417040,219.6,237.2,24.49,9.0,8.0,,6.0,5.0,1,0,0,T.Bắc,Đ.Số 17,P.Hiệp Bình Chánh,Q.Thủ Đức,25.5,116.1,"bán nhà riêng thành phố thủ đức - nhà thiết kế hiện đại, khu dân cư sầm uất","Đ.Số 17, P.Hiệp Bình Chánh, Q.Thủ Đức, Hồ Chí Minh",0,0,0,0,1.0
1235,124351,150.42,59.32,20.0,7.51,4.0,,2.0,2.0,0,0,0,T.Bắc,Đ.Trần Não,P.Bình Khánh,Q.2,25.5,169.5,"bán nhà cấp 4 cũ phường bình khánh, quận 2. phù hợp kinh doanh, đầu tư sinh lời.","Đ.Trần Não, P.Bình Khánh, Q.2, Hồ Chí Minh",1,1,1,1,1.0
1236,166452,145.2,415.0,17.6,8.0,10.0,,8.0,7.0,2,0,0,Tây,Đ.Cộng Hòa,P.12,Q.Tân Bình,25.5,175.6,nhà xây kiên cố quận tân bình,"Đ.Cộng Hòa, P.12, Q.Tân Bình, Hồ Chí Minh",1,1,0,0,1.0
1237,67714,110.0,356.0,22.0,5.0,,60.0,,,24,0,0,,Đ.Đồng Văn Cống,P.Thạnh Mỹ Lợi,Q.2,25.5,231.8,"cần bán gấp căn shophouse dự án victoria  village mặt tiền đồng văn cống, tp thủ đức.","Đ.Đồng Văn Cống, P.Thạnh Mỹ Lợi, Q.2, Hồ Chí Minh",0,0,0,0,1.0
1239,385288,187.2,29.8,31.04,6.0,,15.0,,,0,0,0,Đông,Đ.Hoàng Hữu Nam,P.Tân Phú,Q.9,25.4,135.6,chính chủ bán nhà mặt tiền đường phường tân phú- thành phố thủ đức,"Đ.Hoàng Hữu Nam, P.Tân Phú, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1240,68752,120.0,217.3,20.0,6.0,,10.0,2.0,2.0,1,0,1,T.Bắc,Đ.Số 53,P.Tân Phong,Q.7,25.05,208.7,"bán nhà quận 7 cần bán nhà thiết kế cực đẹp, mặt tiền rộng ngay trung tâm quận 7","Đ.Số 53, P.Tân Phong, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1241,337154,137.6,484.7,20.91,7.19,,15.0,10.0,5.0,1,1,0,Đ.Nam,Đ.Hưng Phú,P.9,Q.8,25.0,181.6,bán nhà riêng mặt tiền đường phường 9 quận 8.,"Đ.Hưng Phú, P.9, Q.8, Hồ Chí Minh",0,0,0,0,1.0
1242,109277,210.08,516.11,43.0,5.0,8.0,,4.0,4.0,3,0,1,Đ.Nam,Đ.Cộng Hòa,P.13,Q.Tân Bình,25.0,119.0,nhà đẹp hẻm xe hơi gần sân bay,"Đ.Cộng Hòa, P.13, Q.Tân Bình, Hồ Chí Minh",1,1,0,0,1.0
1243,383895,193.1,315.5,21.07,8.77,,10.0,3.0,2.0,2,0,0,Đ.Bắc,Đ.Số 13,P.Long Bình,Q.9,25.0,129.4,bán nhà riêng mặt tiền đường phường long bình- thành phố thủ đức,"Đ.Số 13, P.Long Bình, Q.9, Hồ Chí Minh",0,0,1,0,1.0
1244,403424,127.15,127.15,19.1,6.65,,40.0,,2.0,0,0,0,T.Nam,Đ.Đỗ Xuân Hợp,P.Phước Long B,Q.9,25.0,196.6,"bán nhà phố mặt tiền đường 30m, phường phước long b, tp thủ đức","Đ.Đỗ Xuân Hợp, P.Phước Long B, Q.9, Hồ Chí Minh",1,1,0,0,1.0
1245,302387,66.4,213.0,17.0,4.05,,21.0,5.0,6.0,3,0,1,Đ.Bắc,Đ.Phan Đình Phùng,P.15,Q.Phú Nhuận,25.0,376.5,bán nhà mặt tiền quận phú nhuận phường 15,"Đ.Phan Đình Phùng, P.15, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1247,331534,87.5,333.6,17.5,5.0,,20.0,8.0,8.0,4,0,1,Đông,Đ.Số 23,P.10,Q.6,25.0,285.7,"bán nhà riêng quận 6- gần chợ, siêu thị và công viên","Đ.Số 23, P.10, Q.6, Hồ Chí Minh",0,0,0,0,1.0
1248,298557,104.17,353.95,13.8,7.6,2.5,,10.0,8.0,3,1,0,T.Nam,Đ.Nguyễn Thị Minh Khai,P.Bến Nghé,Q.1,25.0,239.9,bán nhà hẻm nguyễn thị minh khai - khu vực trung tâm quận 1,"Đ.Nguyễn Thị Minh Khai, P.Bến Nghé, Q.1, Hồ Chí Minh",0,1,1,1,1.0
1249,327235,147.3,324.8,37.0,3.26,,14.3,6.0,4.0,2,0,1,Nam,Đ.Tỉnh Lộ số 43,P.Tam Phú,Q.Thủ Đức,25.0,169.7,"bán gấp nhà 1 trệt 2 lầu, mặt tiền đường kinh doanh, ngay chợ tam hà, phường tam phú, quận thủ đức","Đ.Tỉnh Lộ số 43, P.Tam Phú, Q.Thủ Đức, Hồ Chí Minh",1,1,1,0,1.0
1250,371811,243.0,972.0,20.0,13.7,8.0,,5.0,5.0,2,0,0,Đ.Bắc,Đ.Nguyễn Oanh,P.15,Q.Gò Vấp,25.0,102.8,bán nhà quận gò vấp - nhà 2 mặt hẻm - khu biệt thự dân trí cao,"Đ.Nguyễn Oanh, P.15, Q.Gò Vấp, Hồ Chí Minh",0,0,0,0,1.0
1252,221430,257.0,78.5,27.78,8.26,,30.0,2.0,1.0,0,0,0,Đ.Bắc,Đ.Huỳnh Tấn Phát,X.Phú Xuân,H.Nhà Bè,25.0,97.2,bán nhà cấp 4 mặt tiền đường xã phú xuân huyện nhà bè,"Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",1,1,1,1,1.0
1253,199986,83.7,284.4,26.0,4.7,,16.0,3.0,2.0,2,1,1,Đ.Nam,Đ.Lạc Long Quân,P.10,Q.Tân Bình,25.0,298.6,"bán nhà mặt tiền nở hậu, p.10, tân bình - gần ngã tư âu cơ lạc long quân","Đ.Lạc Long Quân, P.10, Q.Tân Bình, Hồ Chí Minh",0,0,0,0,1.0
1254,80303,43.4,268.3,20.57,3.65,,10.0,10.0,5.0,5,0,1,T.Nam,Đ.Đinh Tiên Hoàng,P.Đa Kao,Q.1,25.0,576.0,nhà mặt tiền quận 1 khu dân cư sầm uất,"Đ.Đinh Tiên Hoàng, P.Đa Kao, Q.1, Hồ Chí Minh",1,1,1,1,1.0
1255,346417,125.0,463.5,25.0,5.0,,20.0,10.0,10.0,4,0,0,Nam,Đ.Hoàng Quốc Việt,P.Phú Thuận,Q.7,25.0,200.0,"bán nhà mặt tiền phường phú thuận quận 7 - thích hợp mở spa, thẩm mỹ viện, văn phòng công ty","Đ.Hoàng Quốc Việt, P.Phú Thuận, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1256,169350,104.6,312.5,23.28,3.8,,11.0,7.0,6.0,2,1,0,T.Bắc,Đ.Nguyễn Văn Đậu,P.11,Q.Bình Thạnh,25.0,239.0,"bán nhà mặt tiền quận bình thạnh, - khu đông đúc thuận lợi kinh doanh","Đ.Nguyễn Văn Đậu, P.11, Q.Bình Thạnh, Hồ Chí Minh",1,0,1,0,1.0
1257,166736,182.4,67.3,43.0,8.0,,20.0,10.0,10.0,1,0,0,T.Nam,Đ.Mã Lò,P.Bình Trị Đông A,Q.Bình Tân,25.0,137.0,bán nhà mặt tiền kinh doanh p. bình trị đông a- bình tân - đang cho thuê giá 26 triệu/tháng,"Đ.Mã Lò, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,1.0
1258,202575,39.03,131.2,4.0,10.0,,20.0,4.0,3.0,3,0,1,Đ.Bắc,Đ.Huỳnh Mẫn Đạt,P.7,Q.5,25.0,640.5,bán nhà nguyên căn mặt tiền đường ngay trung tâm quận 5,"Đ.Huỳnh Mẫn Đạt, P.7, Q.5, Hồ Chí Minh",1,1,1,0,1.0
1259,380178,131.0,290.91,20.0,7.0,,12.0,4.0,5.0,2,0,0,Tây,Đ.Số 12,P.Tân Thuận Tây,Q.7,25.0,190.8,bán nhà 1 trệt 2 lầu căn góc mặt tiền đường số phường tân thuận tây quận 7 ,"Đ.Số 12, P.Tân Thuận Tây, Q.7, Hồ Chí Minh",1,1,1,1,1.0
1260,263791,168.2,287.2,22.0,8.0,,60.0,2.0,2.0,1,0,1,T.Nam,Đ.Trường Chinh,P.15,Q.Tân Bình,25.0,148.6,"bán nhà mặt tiền phường 15, tân bình, 8x22m, đang cho thuê giá cao ổn định hằng tháng.","Đ.Trường Chinh, P.15, Q.Tân Bình, Hồ Chí Minh",1,1,0,0,1.0
1262,323779,25.5,112.2,7.9,3.2,,9.0,5.0,5.0,2,1,1,Đông,Đ.Vườn Chuối,P.4,Q.3,25.0,980.3,bán nhà mặt tiền vườn chuối phường 4 quận 3,"Đ.Vườn Chuối, P.4, Q.3, Hồ Chí Minh",0,0,0,0,1.0
1263,384994,57.7,260.7,16.7,3.95,,25.0,6.0,6.0,3,0,1,Bắc,Đ.Nguyễn Chí Thanh,P.9,Q.5,25.0,433.2,bán nhà mặt tiền đường phường 9 quận 5 - nhà mới dọn vào ở ngay,"Đ.Nguyễn Chí Thanh, P.9, Q.5, Hồ Chí Minh",1,1,1,1,1.0
1265,400709,52.9,78.9,11.9,4.5,2.85,,2.0,1.0,0,1,0,T.Nam,Đ.Hiệp Thành 13,P.Hiệp Thành,Q.12,3.0,56.7,bán nhà riêng quận 12 - gần chợ hiệp thành,"Đ.Hiệp Thành 13, P.Hiệp Thành, Q.12, Hồ Chí Minh",1,1,1,1,1.0
1266,370767,21.1,42.4,6.01,3.21,,6.96,2.0,2.0,1,0,0,Nam,Đ.Bùi Văn Thêm,P.9,Q.Phú Nhuận,3.2,151.6,bán nhà mt phường 9 quận phú nhuận,"Đ.Bùi Văn Thêm, P.9, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1267,116787,19.9,66.3,9.0,2.0,1.5,,3.0,2.0,2,0,1,Đ.Nam,Đ.Phan Đình Phùng,P.1,Q.Phú Nhuận,3.0,150.7,"nhà phú nhuận hẻm an ninh yên tĩnh, sổ hồng chính chủ","Đ.Phan Đình Phùng, P.1, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1268,239218,27.52,49.79,9.0,3.0,2.0,,2.0,1.0,2,0,0,,Đ.Phan Đình Phùng,P.15,Q.Phú Nhuận,3.4,123.5,"chính chủ bán nhà nhỏ, hẻm xe ba gác, nhà cũ tiện xây dựng mới","Đ.Phan Đình Phùng, P.15, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1269,360847,30.7,54.2,7.03,3.08,3.0,,1.0,1.0,1,0,0,Tây,Đ.Nguyễn Thượng Hiền,P.5,Q.Phú Nhuận,3.2,104.2,bán nhà hẻm nguyễn thượng hiền quận phú nhuận,"Đ.Nguyễn Thượng Hiền, P.5, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1270,348908,76.4,76.4,19.28,4.0,,8.0,3.0,3.0,1,0,0,T.Bắc,Giáng Hương,P.Hiệp Thành,Q.12,4.0,52.3,bán nhà riêng ngay khu chợ hiệp thành quận 12,"Giáng Hương, P.Hiệp Thành, Q.12, Hồ Chí Minh",1,1,1,0,1.0
1271,411041,45.8,98.6,22.12,2.8,1.1,,1.0,2.0,2,0,0,Đ.Bắc,Đ.Thích Quảng Đức,P.3,Q.Phú Nhuận,4.0,87.3,"bán nhà riêng phường 3, quận phú nhuận- cách mặt tiền 50m.","Đ.Thích Quảng Đức, P.3, Q.Phú Nhuận, Hồ Chí Minh",1,1,0,0,1.0
1272,240042,26.9,51.1,8.1,2.79,2.0,,2.0,2.0,1,0,0,T.Nam,Đ.Xô Viết Nghệ Tĩnh,P.26,Q.Bình Thạnh,3.48,129.3,bán nhà riêng quận bình thạnh - gần mặt tiền đường - hẻm xô viết nghệ tĩnh,"Đ.Xô Viết Nghệ Tĩnh, P.26, Q.Bình Thạnh, Hồ Chí Minh",1,1,0,0,1.0
1273,401473,69.0,100.0,12.36,5.58,4.0,,3.0,2.0,1,0,0,Bắc,Đ.Nguyễn Duy Trinh,P.Long Trường,Q.9,3.6,52.1,bán nhà hẻm xe hơi- cách mặt tiền đường lớn chỉ 500m- phường long trường quận 9,"Đ.Nguyễn Duy Trinh, P.Long Trường, Q.9, Hồ Chí Minh",1,1,1,1,1.0
1274,325604,25.9,58.0,7.2,4.33,3.5,,1.0,1.0,1,0,0,T.Bắc,Đ.Chu Văn An,P.12,Q.Bình Thạnh,3.1,119.6,"bán nhà hẻm chu văn an quận bình thạnh - khu đông đúc, thích hợp để ở","Đ.Chu Văn An, P.12, Q.Bình Thạnh, Hồ Chí Minh",1,0,1,0,1.0
1275,417215,80.7,105.2,15.84,5.1,5.0,,6.0,5.0,1,0,0,Tây,Đ.Thạnh Xuân 33,P.Thạnh Xuân,Q.12,3.95,48.9,bán nhà riêng quận 12 - nhà đang cho thuê thu nhập ổn định,"Đ.Thạnh Xuân 33, P.Thạnh Xuân, Q.12, Hồ Chí Minh",0,0,0,0,1.0
1276,345201,16.1,32.1,5.5,2.95,2.0,,2.0,2.0,2,0,0,T.Bắc,Đ.Hoàng Văn Thụ,P.8,Q.Phú Nhuận,3.18,197.5,cần bán căn nở hậu quận phú nhuận,"Đ.Hoàng Văn Thụ, P.8, Q.Phú Nhuận, Hồ Chí Minh",0,0,0,0,1.0
1277,415259,35.0,131.2,8.58,4.03,3.17,,,2.0,3,0,1,Tây,Đ.Trương Phước Phan,P.Bình Trị Đông,Q.Bình Tân,3.35,95.7,"bán nhà riêng p. bình trị đông a, quận bình tân- nhà cũ tiện mua sửa theo ý thích","Đ.Trương Phước Phan, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh",1,1,0,0,1.0
1278,419547,45.5,83.4,14.8,3.05,3.5,,2.0,2.0,1,0,0,T.Bắc,Đ.Đỗ Hành,P.Trung Mỹ Tây,Q.12,3.0,65.9,bán nhà riêng quận 12 - hẻm thông 3.5m - nhà mới đẹp vào ở ngay - phía sau galaxy trung chánh,"Đ.Đỗ Hành, P.Trung Mỹ Tây, Q.12, Hồ Chí Minh",1,1,0,0,1.0
1279,416368,36.8,63.9,8.0,5.0,4.0,,2.0,2.0,1,0,0,T.Nam,Đ.Thới An 15,P.Thới An,Q.12,3.32,90.2,bán nhà hẻm 1 xẹt ngắn phường thới an - quận 12,"Đ.Thới An 15, P.Thới An, Q.12, Hồ Chí Minh",1,1,0,1,1.0
1280,336122,58.4,204.4,16.62,3.02,2.0,,4.0,3.0,2,0,1,Đ.Bắc,Đ.Bình Đông,P.15,Q.8,3.5,59.9,"bán nhà riêng phường 15, quận 8 - sổ hồng riêng chính chủ","Đ.Bình Đông, P.15, Q.8, Hồ Chí Minh",1,1,1,0,1.0
1281,416780,35.6,47.1,11.0,3.95,2.3,,3.0,2.0,1,0,0,Bắc,Đ.Dã Tượng,P.10,Q.8,3.1,87.0,bán nhà riêng quận 8 - hẻm thông - ra mặt tiền đường chỉ 30m,"Đ.Dã Tượng, P.10, Q.8, Hồ Chí Minh",1,1,0,0,1.0
1282,292233,48.1,92.9,12.06,4.0,5.0,,2.0,2.0,1,0,0,T.Bắc,Đ.Lê Đình Cẩn,P.Tân Tạo,Q.Bình Tân,3.5,72.7,"bán nhà hẻm xe hơi, 1/, tân tạo, quận bình tân","Đ.Lê Đình Cẩn, P.Tân Tạo, Q.Bình Tân, Hồ Chí Minh",1,1,0,0,1.0
1283,414823,38.4,95.0,5.8,6.6,2.2,,4.0,3.0,2,0,1,T.Nam,Đ.Phú Thọ Hòa,P.Phú Thọ Hòa,Q.Tân Phú,3.7,96.3,bán nhà hẻm thông thoáng phường phú thọ hòa quận tân phú,"Đ.Phú Thọ Hòa, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,1,1,1.0
1284,411967,34.2,68.4,10.44,3.3,3.0,,2.0,2.0,1,0,0,Bắc,Đ.Lê Văn Thọ,P.8,Q.Gò Vấp,3.0,87.7,nhà hẻm thông thoáng khu dân cư hiện hữu quận gò vấp,"Đ.Lê Văn Thọ, P.8, Q.Gò Vấp, Hồ Chí Minh",0,0,0,0,1.0
1285,415168,60.3,60.4,16.15,3.8,4.2,,1.0,1.0,0,1,0,T.Bắc,Đ.Hiệp Thành 26,P.Hiệp Thành,Q.12,3.4,56.3,"bán nhà riêng quận 12 - gần chợ, siêu thị và bến xe","Đ.Hiệp Thành 26, P.Hiệp Thành, Q.12, Hồ Chí Minh",1,1,1,0,1.0
1286,364135,17.7,48.6,3.64,4.45,4.3,,2.0,2.0,2,0,0,Đ.Nam,Đ.Phùng Văn Cung,P.7,Q.Phú Nhuận,3.3,186.4,bán nhà phùng văn cung phường 7 quận phú nhuận,"Đ.Phùng Văn Cung, P.7, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1287,323450,25.0,41.1,8.0,3.8,4.0,,2.0,2.0,1,0,0,Đ.Bắc,Đ.Âu Dương Lân,P.3,Q.8,3.2,128.0,bán nhà riêng hẻm thông thoáng phường 3 quận 8 - sổ hồng riêng chính chủ,"Đ.Âu Dương Lân, P.3, Q.8, Hồ Chí Minh",1,1,1,1,1.0
1288,404641,30.0,31.7,12.0,2.5,4.0,,2.0,1.0,1,0,0,Đ.Bắc,Đ.số 20,P.5,Q.Gò Vấp,3.39,113.0,"bán nhà riêng quận gò vấp - nhà mới sửa lại, thiết kế thoáng mát","Đ.số 20, P.5, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,1.0
1289,412143,52.9,56.9,14.94,3.48,6.0,,1.0,1.0,0,0,0,Bắc,Đ.Lâm Thị Hố,P.Tân Chánh Hiệp,Q.12,3.5,66.1,bán nhà hẻm xe tải p. tân chánh hiệp quận 12,"Đ.Lâm Thị Hố, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh",0,0,0,0,1.0
1290,353220,32.0,64.0,15.1,2.2,2.5,,2.0,2.0,1,0,0,T.Nam,Đ.Phan Đình Phùng,P.2,Q.Phú Nhuận,4.0,125.0,bán nhà phường 2 quận phú nhuận,"Đ.Phan Đình Phùng, P.2, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1291,405047,84.7,33.9,23.8,3.87,1.8,,2.0,1.0,0,0,0,T.Nam,Đ.Ấp Chánh 2,X.Tân Xuân,H.Hóc Môn,3.0,35.4,bán nhà riêng huyện hóc môn - hẻm yên tĩnh - ra đường lê thị hà chỉ 20m,"Đ.Ấp Chánh 2, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",1,1,0,1,1.0
1292,312634,16.7,52.6,5.0,3.35,2.6,,2.0,2.0,2,0,1,Bắc,Đ.Nguyễn Kiệm,P.9,Q.Phú Nhuận,3.5,209.5,bán nhà hẻm quận phú nhuận phường 9,"Đ.Nguyễn Kiệm, P.9, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,1.0
1293,409525,42.2,72.6,13.4,3.0,1.5,,2.0,3.0,1,0,0,Đ.Nam,Đ.Điện Biên Phủ,P.15,Q.Bình Thạnh,3.8,90.0,bán nhà hẻm an ninh phường 15 quận bình thạnh,"Đ.Điện Biên Phủ, P.15, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,1.0
