,Mã tin,Diện tích đất,Diện tích sử dụng,Chiều dài,Chiều rộng,Độ rộng hẻm,Độ rộng mặt tiền đường,Phòng ngủ,Phòng tắm,Lầu,Lửng,Tầng thượng,Hướng,Đường,Phường,Quận,Giá,Đơn giá gộp,Tiêu đề,Địa chỉ,"Gần chợ, siêu thị",Gần trường học,Di chuyển thuận tiện ra trung tâm,"Khu vực an ninh, yên tĩnh",phân loại
467,303715,34.0,34.0,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Nguyễn Duy Trinh,P.Bình Trưng Tây,Q.2,2.0,58.8,"bán căn góc 1 phòng ngủ, có lửng, chung cư la astori, phường bình trưng tây, quận 2.","Đ.Nguyễn Duy Trinh, P.Bình Trưng Tây, Q.2, Hồ Chí Minh",1,1,1,1,2.0
469,274469,51.7,51.7,8.0,6.4,,,1.0,1.0,0,0,0,T.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.0,38.6,bán căn hộ 1 phòng ngủ+ chung cư vinhomes grand park - view hướng tây nam,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,1,2.0
470,396882,43.8,43.8,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.0,45.6,bán căn hộ 1 phòng ngủ + chung cư vinhomes grand park - quận 9- full nội thất,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",1,1,0,0,2.0
471,418326,64.0,64.0,,,,,2.0,2.0,0,0,0,,Đ.Số 57,P.14,Q.Gò Vấp,2.0,31.2,bán căn hộ quận gò vấp - chung cư dream home luxury - tặng full nội thất,"Đ.Số 57, P.14, Q.Gò Vấp, Hồ Chí Minh",1,1,0,1,2.0
472,148021,27.0,27.0,,,,,1.0,1.0,0,0,0,,Đ.Bến Vân Đồn,P.6,Q.4,2.0,74.0,bán căn hộ kiểu studio river gate quận 4,"Đ.Bến Vân Đồn, P.6, Q.4, Hồ Chí Minh",1,1,1,1,2.0
473,411253,66.02,66.02,,,,,2.0,1.0,0,0,0,,Đ.Lê Văn Khương,P.Hiệp Thành,Q.12,2.0,30.2,bán căn hộ cao cấp 2pn sang trọng tại chung cư hiệp thành city - the parkland - quận 12,"Đ.Lê Văn Khương, P.Hiệp Thành, Q.12, Hồ Chí Minh",0,0,0,0,2.0
474,378859,73.5,73.5,,,,,2.0,2.0,0,0,0,Bắc,Đ.Số 3,P.Bình Hưng Hòa B,Q.Bình Tân,2.0,27.2,bán căn hộ 2pn chung cư green town bình tân quận bình tân - sổ hồng chính chủ,"Đ.Số 3, P.Bình Hưng Hòa B, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,2.0
475,383373,32.1,32.1,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Lương Bằng,P.Tân Phú,Q.7,2.0,62.3,bán căn hộ officetel chung cư golden king quận 7 - đầy đủ nội thất.,"Đ.Nguyễn Lương Bằng, P.Tân Phú, Q.7, Hồ Chí Minh",1,1,1,1,2.0
477,389692,38.38,38.38,,,,,1.0,1.0,0,0,0,,Đ.Bế Văn Cấm,P.Tân Kiểng,Q.7,2.0,52.1,bán căn hộ officetel chung cư m-one nam sài gòn - quận 7 - phường tân kiểng.,"Đ.Bế Văn Cấm, P.Tân Kiểng, Q.7, Hồ Chí Minh",1,1,1,1,2.0
480,410697,81.0,81.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Bùi Tư Toàn,P.An Lạc,Q.Bình Tân,2.0,24.6,bán chung cư an lạc phường an lạc - quận bình tân,"Đ.Bùi Tư Toàn, P.An Lạc, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,2.0
485,312530,36.8,36.8,,,,,1.0,1.0,0,0,0,Tây,Đ.Nguyễn Biểu,P.1,Q.5,2.0,54.3,bán căn hộ chung cư nguyễn biểu quận 5 - tầng 14,"Đ.Nguyễn Biểu, P.1, Q.5, Hồ Chí Minh",0,0,0,0,2.0
486,276101,30.5,30.5,,,,,,1.0,0,0,0,Đ.Nam,Đ.Nguyễn Xiển,P.Long Bình,Q.9,2.0,65.5,bán căn studio dự án vinhomes grand park phân khu origami phường long bình quận 9.,"Đ.Nguyễn Xiển, P.Long Bình, Q.9, Hồ Chí Minh",1,1,1,0,2.0
487,252166,32.09,32.09,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.0,62.3,"bán căn officetel chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
488,280214,32.64,32.64,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.0,61.2,"cần bán căn officetel, nội thất văn phòng, chung cư the sun avenue, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
489,407570,44.9,44.9,,,,,2.0,1.0,0,0,0,T.Bắc,Đ.Phạm Vấn,P.Phú Thọ Hòa,Q.Tân Phú,2.02,44.9,bán căn hộ 2 phòng ngủ chung cư phạm vấn phường phú thọ hòa quận tân phú,"Đ.Phạm Vấn, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,2.0
490,415007,54.0,54.0,,,,,2.0,1.0,0,0,0,T.Bắc,Đ.số 19,X.Phong Phú,H.Bình Chánh,2.02,37.4,bán căn chung cư lovera vista xã phong phú huyện bình chánh.,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",0,0,0,0,2.0
493,399640,56.7,56.7,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Gò Cát,P.Phú Hữu,Q.9,2.05,36.1,"bán căn hộ mới 1 phòng ngủ + của dự án ricca phường phú hữu, quận 9","Đ.Gò Cát, P.Phú Hữu, Q.9, Hồ Chí Minh",1,1,0,1,2.0
495,187351,50.17,50.17,,,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Nguyễn Duy Trinh,P.Bình Trưng Đông,Q.2,2.05,40.8,bán căn officetel dự án homyland 3 phường bình trưng đông quận 2.,"Đ.Nguyễn Duy Trinh, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",1,1,0,1,2.0
496,312175,30.0,30.0,,,,,1.0,1.0,0,0,0,,Đ.Hồng Hà,P.9,Q.Phú Nhuận,2.05,68.3,bán căn hộ chung cư orchard parkview tầng thấp,"Đ.Hồng Hà, P.9, Q.Phú Nhuận, Hồ Chí Minh",1,0,1,0,2.0
498,408684,53.4,53.4,,,,,2.0,1.0,0,0,0,Đ.Nam,Đ.số 20,P.5,Q.Gò Vấp,2.05,38.3,"bán căn hộ quận gò vấp - chung cư hà kiều - view đẹp, thoáng mát - đầy đủ tiện ích","Đ.số 20, P.5, Q.Gò Vấp, Hồ Chí Minh",1,1,1,1,2.0
501,409906,51.55,51.55,,,,,2.0,1.0,0,0,0,Đ.Nam,Đ.Cao Lỗ,P.4,Q.8,2.05,39.7,bán căn hộ 2 phòng ngủ chung cư topaz city phường 4 quận 8 ,"Đ.Cao Lỗ, P.4, Q.8, Hồ Chí Minh",1,1,0,0,2.0
505,355770,27.6,55.2,9.47,2.61,3.57,,2.0,2.0,1,0,0,T.Nam,Đ.Phạm Thế Hiển,P.4,Q.8,2.05,74.2,bán căn góc 2 mặt hẻm ba gác phường 4 quận 8 - sổ hồng riêng chính chủ,"Đ.Phạm Thế Hiển, P.4, Q.8, Hồ Chí Minh",0,0,0,0,2.0
507,276700,53.28,53.28,8.0,5.9,,,2.0,1.0,0,0,0,T.Nam,Đ.Xa Lộ Hà Nội,P.Hiệp Phú,Q.9,2.05,38.4,bán căn hộ chung cư sài gòn gateway- view hướng tây nam,"Đ.Xa Lộ Hà Nội, P.Hiệp Phú, Q.9, Hồ Chí Minh",0,0,1,1,2.0
508,251994,31.28,31.28,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.05,65.5,"bán căn officetel chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
509,383883,43.3,43.3,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.05,47.3,bán căn hộ 1 phòng ngủ chung cư vinhomes grand park - quận 9.,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",1,1,0,1,2.0
510,274185,28.64,28.64,,,,,1.0,1.0,0,0,0,,Đ.Võ Văn Kiệt,P.3,Q.6,2.05,71.5,"bán căn hộ shophouse chung cư viva riverside quận 6 - tầng 3, 29m2, 1pn 1wc","Đ.Võ Văn Kiệt, P.3, Q.6, Hồ Chí Minh",1,1,1,0,2.0
511,316167,35.7,35.7,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.05,57.4,"bán căn officetel chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
512,410421,73.0,73.0,,,,,2.0,2.0,0,0,0,Đ.Bắc,Đ.Võ Văn Kiệt,P.16,Q.8,2.06,28.2,bán căn hộ chung cư city gate quận 8 - tầng 27 - căn góc view hồ bơi,"Đ.Võ Văn Kiệt, P.16, Q.8, Hồ Chí Minh",1,1,1,1,2.0
513,403006,66.2,66.2,,,,,2.0,2.0,0,0,0,Nam,Đ.Gò Dưa,P.Hiệp Bình Phước,Q.Thủ Đức,2.07,31.2,"bán căn hộ chung cư sunview town gò dưa, hiệp bình phước, thủ đức.","Đ.Gò Dưa, P.Hiệp Bình Phước, Q.Thủ Đức, Hồ Chí Minh",0,0,0,0,2.0
514,385008,61.17,61.17,,,,,2.0,2.0,0,0,0,,Đ.số 19,X.Phong Phú,H.Bình Chánh,2.08,34.0,bán căn hộ cao cấp 2pn tại chung cư lovera vista - bình chánh.,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,2.0
523,270347,71.7,71.7,,,,,2.0,2.0,0,0,0,Tây,Đ.An Dương Vương,P.16,Q.8,2.1,29.2,bán căn hộ chung cư an dương vương - điện lực phường 16 quận 8 - sổ hồng riêng chính chủ,"Đ.An Dương Vương, P.16, Q.8, Hồ Chí Minh",1,1,1,1,2.0
527,397040,81.0,81.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Nguyễn Cửu Phú,P.Tân Tạo A,Q.Bình Tân,2.1,25.9,bán căn hộ chung cư tecco town nguyễn cửu phú - quận bình tân,"Đ.Nguyễn Cửu Phú, P.Tân Tạo A, Q.Bình Tân, Hồ Chí Minh",0,0,0,0,2.0
529,412891,53.6,53.6,,,,,1.0,1.0,0,0,0,Tây,Đ.Gò Cát,P.Phú Hữu,Q.9,2.1,39.1,"bán căn hộ ricca, phường phú hữu quận 9","Đ.Gò Cát, P.Phú Hữu, Q.9, Hồ Chí Minh",0,0,0,0,2.0
533,402123,54.0,54.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Lương Bằng,P.Phú Mỹ,Q.7,2.1,38.8,bán căn hộ chung cư quận 7 boulevard -diện tích 54m2 - tầng 22 cao nhất,"Đ.Nguyễn Lương Bằng, P.Phú Mỹ, Q.7, Hồ Chí Minh",0,0,1,0,2.0
538,259770,49.3,49.3,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Số 69,P.Cát Lái,Q.2,2.1,42.5,"bán căn hộ lửng duplex citi alto, phường cát lái, quận 2.","Đ.Số 69, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,0,2.0
540,383578,74.24,74.24,,,,,3.0,2.0,0,0,0,,Đ.Liên phường,P.Phú Hữu,Q.9,2.1,28.2,"bán căn hộ chung cư sky 9 - phường phú hữu - quận 9-căn góc, view thoáng.","Đ.Liên phường, P.Phú Hữu, Q.9, Hồ Chí Minh",1,1,0,0,2.0
541,190285,54.4,54.4,,,,,2.0,2.0,0,0,0,T.Bắc,Đ.số 35 - CL,P.Cát Lái,Q.2,2.1,38.6,bán căn hộ 2 phòng ngủ dự án citisoho phường cát lái quận 2.,"Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",1,1,0,1,2.0
542,274331,28.64,28.64,,,,,1.0,1.0,0,0,0,,Đ.Võ Văn Kiệt,P.3,Q.6,2.1,73.3,bán căn hộ shophouse chung cư viva riverside quận 6 - gần chợ và siêu thị,"Đ.Võ Văn Kiệt, P.3, Q.6, Hồ Chí Minh",1,1,1,0,2.0
543,393511,90.34,90.34,,,,,3.0,2.0,0,0,0,,Đ.Nguyễn Lương Bằng,P.Phú Mỹ,Q.7,2.1,23.2,"bán căn hộ 3 phòng ngủ, 2wc, chung cư the era town đức khải, phường phú mỹ quận 7","Đ.Nguyễn Lương Bằng, P.Phú Mỹ, Q.7, Hồ Chí Minh",0,0,0,0,2.0
545,383374,32.18,32.18,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Lương Bằng,P.Tân Phú,Q.7,2.1,65.2,bán căn hộ officetel chung cư golden king quận 7 - đầy đủ nội thất.,"Đ.Nguyễn Lương Bằng, P.Tân Phú, Q.7, Hồ Chí Minh",1,1,1,1,2.0
548,383777,60.8,60.8,,,,,2.0,1.0,0,0,0,Tây,Đ.Số 16,P.Linh Trung,Q.Thủ Đức,2.1,34.5,bán căn hộ 2 phòng ngủ thuộc chung cư linh trung thành phố thủ đức.,"Đ.Số 16, P.Linh Trung, Q.Thủ Đức, Hồ Chí Minh",1,1,0,0,2.0
549,311369,70.0,70.0,,,,,2.0,2.0,0,0,0,,Đ.Hương Lộ 2,P.Bình Trị Đông A,Q.Bình Tân,2.1,30.0,bán căn hộ 2 phòng ngủ tại sài gòn home quận bình tân,"Đ.Hương Lộ 2, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",1,1,0,0,2.0
550,340832,64.06,64.06,,,,,2.0,2.0,0,0,0,,Đ.Hương Lộ 2,P.Bình Trị Đông A,Q.Bình Tân,2.1,32.7,bán căn hộ 2pn chung cư sài gòn home quận bình tân - căn hộ mới sang trọng,"Đ.Hương Lộ 2, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,2.0
551,239397,65.0,65.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.số 35 - CL,P.Cát Lái,Q.2,2.1,32.3,"cần bán căn hộ chung cư citi home, quận 2.","Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,0,2.0
552,394129,58.0,58.0,,,,,2.0,1.0,0,0,0,,Đ.Nguyễn Hữu Thọ,X.Phước Kiển,H.Nhà Bè,2.1,36.2,"bán căn hộ 2 phòng ngủ, 1 wc the park residence đường nguyễn hữu thọ xã phước kiển huyện nhà bè","Đ.Nguyễn Hữu Thọ, X.Phước Kiển, H.Nhà Bè, Hồ Chí Minh",0,0,0,0,2.0
554,383644,54.8,54.8,,,,,2.0,2.0,0,0,0,,Đ.Nguyễn Thị Định,P.Cát Lái,Q.2,2.1,38.3,căn hộ mới bàn giao citiesto quận 2 thành phố thủ đức,"Đ.Nguyễn Thị Định, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,0,2.0
556,366339,45.0,45.0,,,,,1.0,1.0,0,0,0,,Đ.Xô Viết Nghệ Tĩnh,P.21,Q.Bình Thạnh,2.1,46.6,bán căn hộ chung cư mỹ đức phường 21 quận bình thạnh,"Đ.Xô Viết Nghệ Tĩnh, P.21, Q.Bình Thạnh, Hồ Chí Minh",0,0,0,0,2.0
560,151762,60.92,60.92,,,,,2.0,2.0,0,0,0,Đông,Đ.Bình Chiểu,P.Bình Chiểu,Q.Thủ Đức,2.1,34.4,"bán căn góc thuộc chung cư stown, phường bình chiểu, quận thủ đức","Đ.Bình Chiểu, P.Bình Chiểu, Q.Thủ Đức, Hồ Chí Minh",1,1,1,1,2.0
561,408063,64.0,64.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Số 59,P.14,Q.Gò Vấp,2.1,32.8,"bán căn hộ cao cấp, chung cư dream home luxury, 2pn, p.14, quận gò vấp - giá bán còn thương lượng","Đ.Số 59, P.14, Q.Gò Vấp, Hồ Chí Minh",0,0,0,0,2.0
562,379700,69.0,69.0,,,,,3.0,2.0,0,0,0,,Đ.Phan Văn Hớn,P.Tân Thới Nhất,Q.12,2.1,30.4,bán căn hộ cao cấp 3pn sang trọng tại chung cư topaz home - quận 12 ,"Đ.Phan Văn Hớn, P.Tân Thới Nhất, Q.12, Hồ Chí Minh",1,1,1,1,2.0
563,333073,59.1,59.1,8.0,7.4,,,2.0,1.0,0,0,0,Đ.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.1,35.5,bán căn hộ 2 phòng ngủ dự án vinhomes grand park phường long thạnh mỹ tp thủ đức.,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",0,0,1,1,2.0
564,249441,37.56,37.56,,,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.1,55.9,"bán căn officetel, nội thất tiện nghi, chung cư the sun avenue, phường an phú, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
566,385402,68.4,68.4,,,,,2.0,2.0,0,0,0,,Đ.DD2,P.Tân Hưng Thuận,Q.12,2.15,31.4,bán căn hộ 2 phòng ngủ sang trọng tại chung cư an sương - quận 12,"Đ.DD2, P.Tân Hưng Thuận, Q.12, Hồ Chí Minh",1,1,1,1,2.0
567,375988,68.85,68.85,,,,,2.0,2.0,0,0,0,,Đ.Số 3,P.Bình Hưng Hòa B,Q.Bình Tân,2.15,31.2,bán căn hộ 2pn chung cư green tow quận bình tân - căn hộ sắp bàn giao,"Đ.Số 3, P.Bình Hưng Hòa B, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,2.0
568,411959,63.72,63.72,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.An Dương Vương,P.16,Q.8,2.15,33.7,"bán căn hộ 2 phòng ngủ, chung cư the avila phường 16 quận 8","Đ.An Dương Vương, P.16, Q.8, Hồ Chí Minh",1,1,0,0,2.0
573,381299,76.0,76.0,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Nguyễn Văn Linh,X.Bình Hưng,H.Bình Chánh,2.15,28.2,bán căn hộ chung cư happy city xã bình hưng huyện bình chánh ,"Đ.Nguyễn Văn Linh, X.Bình Hưng, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
574,369258,54.0,54.0,,,,,2.0,1.0,0,0,0,T.Nam,Đ.Nguyễn Xiển,P.Long Thạnh Mỹ,Q.9,2.15,39.8,bán căn hộ 2 phòng ngủ chung cư vinhomes grand park - quận 9.,"Đ.Nguyễn Xiển, P.Long Thạnh Mỹ, Q.9, Hồ Chí Minh",1,1,0,0,2.0
575,193136,84.0,84.0,,,,,2.0,2.0,0,0,0,,Đ.Phan Văn Hớn,P.Tân Thới Nhất,Q.12,2.15,25.5,bán căn hộ chung cư tín phong - 12 view quận 12 - diện tích 85m2,"Đ.Phan Văn Hớn, P.Tân Thới Nhất, Q.12, Hồ Chí Minh",1,1,1,1,2.0
576,281380,53.1,53.1,,,,,2.0,1.0,0,0,0,,Đ.Võ Công Tồn,P.Tân Quý,Q.Tân Phú,2.15,40.4,bán chung cư nhiêu lộc c tầng 5 - quận tân phú,"Đ.Võ Công Tồn, P.Tân Quý, Q.Tân Phú, Hồ Chí Minh",1,1,0,0,2.0
578,335596,73.0,73.0,,,,,2.0,2.0,0,0,0,,Đ.Ba Tơ,P.7,Q.8,2.15,29.4,bán căn hộ chung cư conic riverside tầng trung phường 7 quận 8 - giao dịch an toàn,"Đ.Ba Tơ, P.7, Q.8, Hồ Chí Minh",1,1,1,1,2.0
580,378022,97.46,97.46,,,,,3.0,2.0,0,0,0,,Đ.Nguyễn Lương Bằng,P.Tân Phú,Q.7,2.15,22.0,bán căn hộ 3 phòng ngủ 97.46m2 đầy đủ nội thất chung cư era town đức khải phường phú mỹ quận 7,"Đ.Nguyễn Lương Bằng, P.Tân Phú, Q.7, Hồ Chí Minh",1,1,1,1,2.0
581,233593,102.03,102.03,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Võ Văn Kiệt,P.13,Q.5,2.15,21.0,bán căn hộ chung cư quận 5 - gần chợ kim biên,"Đ.Võ Văn Kiệt, P.13, Q.5, Hồ Chí Minh",0,0,0,0,2.0
583,383557,30.0,30.0,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Trãi,P.Nguyễn Cư Trinh,Q.1,2.15,71.6,"chính chủ cần bán căn hộ chung cư 269f nguyễn trãi, tầng 5 thang bộ, đang cho thuê","Đ.Nguyễn Trãi, P.Nguyễn Cư Trinh, Q.1, Hồ Chí Minh",0,0,0,0,2.0
585,417025,35.59,35.59,,,,,1.0,1.0,0,0,0,,Đ.Nguyễn Thiện Thuật,P.1,Q.3,2.15,60.4,bán căn hộ lô b chung cư nguyễn thiện thuật phường 1 quận 3,"Đ.Nguyễn Thiện Thuật, P.1, Q.3, Hồ Chí Minh",0,0,0,0,2.0
586,378310,65.0,65.0,,,,,2.0,2.0,0,0,0,Đ.Bắc,Đ.số 19,X.Phong Phú,H.Bình Chánh,2.15,33.0,bán căn hộ cao cấp 2pn tại chung cư lovera vista - bình chánh.,"Đ.số 19, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,1,1,2.0
588,151282,57.3,57.3,,,,,2.0,1.0,0,0,0,Đ.Nam,Đ.số 35 - CL,P.Cát Lái,Q.2,2.15,37.5,"bán căn hộ chính chủ thuộc dự án citihome phường cát lái, quận 2.","Đ.số 35 - CL, P.Cát Lái, Q.2, Hồ Chí Minh",0,0,0,1,2.0
590,413899,83.4,83.4,,,,,2.0,2.0,0,0,0,Tây,Đ.Nguyễn Văn Linh,X.Phong Phú,H.Bình Chánh,2.16,25.8,bán căn hộ huyện bình chánh - chung cư conic skyway residence - đã có sổ hồng - tầng thấp tiện di chuyển,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,2.0
594,408853,31.15,31.15,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Trần Văn Kiểu,P.10,Q.6,2.18,69.9,"bán căn hộ asiana capella quận 6 - thích hợp làm văn phòng, spa, cty","Đ.Trần Văn Kiểu, P.10, Q.6, Hồ Chí Minh",0,0,0,0,2.0
595,394832,74.3,74.3,,,,,2.0,2.0,0,0,0,,Đ.Bình Long,P.Bình Hưng Hòa A,Q.Bình Tân,2.18,29.3,bán căn hộ 2pn chung cư ngọc đông dương (8x rainbow) quận bình tân,"Đ.Bình Long, P.Bình Hưng Hòa A, Q.Bình Tân, Hồ Chí Minh",1,1,1,0,2.0
596,406407,61.12,61.12,,,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Tân Liêm,X.Phong Phú,H.Bình Chánh,2.18,35.6,"bán căn hộ 2 phòng ngủ chung cư lovera vista xã phong phú, huyện bình chánh.","Đ.Tân Liêm, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",1,1,0,0,2.0
598,237182,47.38,47.38,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.18,46.1,"chính chủ bán căn officetel, chung cư the sun avenue, phường an phú, quận 2.","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
601,388926,48.92,48.92,,,,,1.0,1.0,0,0,0,,Đ.Bùi Văn Ba,P.Tân Thuận Đông,Q.7,2.2,44.9,"bán căn hộ 1 phòng ngủ 48.92m2, chung cư jamona heights quận 7 - căn góc","Đ.Bùi Văn Ba, P.Tân Thuận Đông, Q.7, Hồ Chí Minh",1,1,1,1,2.0
602,297729,61.4,61.4,,,,,2.0,1.0,0,0,0,,Đ.Nguyễn Duy Trinh,P.Bình Trưng Đông,Q.2,2.2,35.8,"bán căn hộ 2 phòng ngủ, nội thất đầy đủ, chung cư thủ thiêm xanh, phường bình trưng đông, quận 2.","Đ.Nguyễn Duy Trinh, P.Bình Trưng Đông, Q.2, Hồ Chí Minh",1,1,1,1,2.0
605,404967,76.0,76.0,,,,,2.0,2.0,0,0,0,,Đ.Nguyễn Văn Linh,X.Bình Hưng,H.Bình Chánh,2.2,28.9,"bán căn hộ chung cư happy city xã bình hưng, bình chánh - căn góc - nội thất như hình","Đ.Nguyễn Văn Linh, X.Bình Hưng, H.Bình Chánh, Hồ Chí Minh",0,0,0,0,2.0
607,417632,51.2,51.2,,,,,2.0,1.0,0,0,0,Đ.Bắc,Đ.Hồ Văn Huê,P.9,Q.Phú Nhuận,2.2,42.9,bán căn hộ quận phú nhuận - chung cư 43 hồ văn huê - đã có sổ hồng - tầng cao view thoáng,"Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh",1,1,1,0,2.0
609,376155,71.96,71.96,,,,,2.0,2.0,0,0,0,,Đ.Số 30,P.Linh Đông,Q.Thủ Đức,2.2,30.5,bán căn hộ chung cư 4s linh đông phường linh đông thành phố thủ đức,"Đ.Số 30, P.Linh Đông, Q.Thủ Đức, Hồ Chí Minh",0,0,0,0,2.0
611,332001,93.4,93.4,,,,,3.0,2.0,0,0,0,,Đ.Nguyễn Văn Linh,X.Phong Phú,H.Bình Chánh,2.2,23.5,bán căn hộ chung cư the mansion xã phong phú huyện bình chánh - sổ hồng riêng chính chủ,"Đ.Nguyễn Văn Linh, X.Phong Phú, H.Bình Chánh, Hồ Chí Minh",0,0,0,0,2.0
613,165508,51.4,51.4,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Kinh Dương Vương,P.An Lạc A,Q.Bình Tân,2.2,42.8,bán căn hộ cao cấp 1 phòng ngủ sang trọng tại moonlight quận bình tân,"Đ.Kinh Dương Vương, P.An Lạc A, Q.Bình Tân, Hồ Chí Minh",1,1,1,1,2.0
614,377457,58.1,58.1,8.0,7.2,,,2.0,2.0,0,0,0,Đ.Nam,Đ.Tăng Nhơn Phú,P.Phước Long B,Q.9,2.2,37.8,bán căn hộ tầng cao thoáng mát chung cư 9 view quận 9,"Đ.Tăng Nhơn Phú, P.Phước Long B, Q.9, Hồ Chí Minh",1,1,1,1,2.0
615,237192,49.04,49.04,,,,,1.0,1.0,0,0,0,T.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.2,44.8,"bán căn officetel thô, chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
616,251844,44.64,44.64,,,,,1.0,1.0,0,0,0,Đ.Nam,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.2,49.2,"bán căn officetel chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
617,256671,35.02,35.02,,,,,1.0,1.0,0,0,0,Đ.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.2,62.8,"bán căn officetel, chung cư the sun avenue, phường an phú, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
618,320147,40.8,40.8,,,,,1.0,1.0,0,0,0,T.Bắc,Đ.Mai Chí Thọ,P.An Phú,Q.2,2.2,53.9,"cần bán căn officetel, chung cư the sun avenue, quận 2","Đ.Mai Chí Thọ, P.An Phú, Q.2, Hồ Chí Minh",1,1,1,1,2.0
